GEN_TP_FUELS_1	GEN_TP_FUELS_2	GEN_TP_FUELS_3	GenFuelUseRate
Sandow_U4	4	Coal-Lig	0.0
Big_Brown_1	9	Coal-Lig	0.0
ExTex_La_Porte_Power_Station_AirPro_1	12	NG	0.0
Silas_Ray_9	11	NG	584.3499999999999
Limestone_1	7	Coal-Sub	0.0
T_H_Wharton_G_1	12	NG	0.0
Comanche_Peak_U1	3	Uranium	2485.2791362109974
Stryker_Creek_1	3	NG	0.0
Comanche_Peak_U2	1	Uranium	12546.305
Martin_Lake_3	2	Coal-Sub	0.0
Arthur_Von_Rosenberg_1	4	NG	3671.8088999999995
Sam_Rayburn_GT_2	5	NG	0.0
Panda_Temple_II_CTG1	10	NG	0.0
Sandy_Creek_1	3	Coal-Sub	0.0
Sand_Hill_Energy_Center_5a	4	NG	2380.35205
Greens_Bayou_74	8	NG	0.0
Morgan_Creek_3	4	NG	0.0
Cedar_Bayou_2	7	NG	7692.979
Leon_Creek_Peaking_4	1	NG	454.848
San_Jacinto_SES_CTG_1	5	NG	1092.54825
J_T_Deely_1	10	Coal-Sub	0.0
Gregory_Power_Facility	2	NG	0.0
J_K_Spruce_2	12	Coal-Sub	0.0
Hays_Energy_Facility_1	1	NG	6835.74696
Sim_Gideon_2	1	NG	1458.1647
Pearsall_IC_Engine_Plant_C	10	NG	495.587026
Panda_Sherman	5	NG	0.0
Sand_Hill_Energy_Center_GT_6	11	NG	464.736
Decker_Creek_1	1	NG	0.0
Mountain_Creek_6	10	NG	0.0
Brazos_Valley_1	10	NG	4709.61456
Greenville_Powerlane_IC3	7	NG	0.0
Sweeny_Cogen_Facility	10	NG	0.0
Ray_Olinger_1	4	NG	0.0
Silas_Ray_9	9	NG	584.3499999999999
Dansby_3	9	NG	0.0
Sam_Rayburn_10	5	NG	0.0
V_H_Braunig_2	5	NG	2363.825
Winchester_Power_Park_1	10	NG	0.0
Sand_Hill_Energy_Center_GT_3	7	NG	464.736
Oak_Grove_SES_Unit_1	2	Coal-Lig	0.0
Cedar_Bayou_2	4	NG	7692.979
Colorado_Bend_Energy_Center_1	12	NG	0.0
W_A_Parish_1	6	NG	0.0
Greens_Bayou_74	9	NG	0.0
Nueces_Bay_8	7	NG	0.0
Dansby_2	8	NG	0.0
Freestone_Energy_Center_1	12	NG	0.0
Permian_Basin_2	4	NG	0.0
Sim_Gideon_3	8	NG	3866.49648
Gregory_Power_Facility	5	NG	2821.19376
Morgan_Creek_2	3	NG	0.0
Lamar_Power_Project_1	6	NG	0.0
Permian_Basin_5	6	NG	0.0
Dallas-Fort_Worth_Area_LFG	6	Biogas	0.0
Guadalupe_Generating_Station_1	1	NG	7329.2338
ExxonMobil_Baytown_Refinery	12	NG	62.140891
Silas_Ray_9	10	NG	0.0
Lamar_Power_Project_1	10	NG	0.0
Winchester_Power_Park_4	11	NG	0.0
Panda_Temple_II_CTG1	11	NG	0.0
Sand_Hill_Energy_Center_GT_4	5	NG	464.736
Mountain_Creek_6	5	NG	0.0
Ray_Olinger_1	5	NG	0.0
Dansby_3	8	NG	0.0
Winchester_Power_Park_1	11	NG	0.0
Pearsall_IC_Engine_Plant_D	5	NG	495.25812600000006
T_H_Wharton_GT_54	3	NG	0.0
Ferguson_Replacement	6	NG	3594.09
ExTex_La_Porte_Power_Station_AirPro_2	8	NG	0.0
Permian_Basin_2	7	NG	0.0
Colorado_Bend_Energy_Center_1	11	NG	0.0
Panda_Temple_II_STG	2	NG	0.0
Pasadena_Cogeneration	10	NG	0.0
V_H_Braunig_1	2	NG	2361.8408
Sand_Hill_Energy_Center_GT_6	2	NG	0.0
W_A_Parish_3	8	NG	2971.7661
Sand_Hill_Energy_Center_GT_2	10	NG	464.736
Permian_Basin_1	9	NG	0.0
Morgan_Creek_2	12	NG	0.0
T_H_Wharton_GT_52	11	NG	0.0
Morgan_Creek_6	2	NG	0.0
Sand_Hill_Energy_Center_GT_4	12	NG	464.736
Sim_Gideon_3	1	NG	0.0
San_Jacinto_SES_CTG_2	9	NG	0.0
Lamar_Power_Project_1	11	NG	0.0
V_H_Braunig_8	12	NG	0.0
Oyster_Creek_Unit_VIII	5	NG	4349.5885
R_W_Miller_3	2	NG	0.0
Nueces_Bay_8	8	NG	0.0
Magic_Valley_Station	4	NG	0.0
Morgan_Creek_1	4	NG	0.0
Trinidad_6	8	NG	0.0
Bryan_Atkins_7	6	NG	0.0
Greens_Bayou_83	2	NG	0.0
Wolf_Hollow_Power_Proj_1	2	NG	0.0
W_A_Parish_6	1	Coal-Sub	0.0
T_H_Wharton_4	5	NG	2962.1040000000003
V_H_Braunig_6	7	NG	0.0
Midlothian_1	3	NG	0.0
Ferguson_Replacement	7	NG	3594.09
Decker_Creek_G3	3	NG	0.0
Ray_Olinger_2	4	NG	0.0
Mountain_Creek_8	7	NG	0.0
Greens_Bayou_81	10	NG	0.0
Laredo_Peaking_4	8	NG	0.0
W_A_Parish_4	8	NG	0.0
Dansby_3	5	NG	0.0
W_A_Parish_Petra_Nova	7	NG	738.7420000000001
Pearsall_3	11	NG	290.0
Decker_Creek_G2	7	NG	0.0
T_H_Wharton_GT_52	8	NG	0.0
Morgan_Creek_6	3	NG	0.0
Stryker_Creek_1	4	NG	0.0
Frontera_1	9	NG	0.0
San_Antonio_Area_LFG	1	Biogas	262.64000000000004
Equistar_Corpus_Christi	1	NG	0.0
San_Antonio_Area_LFG	6	Biogas	262.64000000000004
Tenaska_Gateway_Station	2	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_3	5	NG	0.0
Pearsall_1	3	NG	275.5
Tenaska_Kiamichi_Station_1	6	NG	0.0
Handley_3	9	NG	0.0
Trinidad_6	9	NG	0.0
Big_Brown_1	10	Coal-Lig	0.0
Bryan_Atkins_7	5	NG	0.0
Coleto_Creek	10	Coal-Sub	0.0
T_H_Wharton_4	4	NG	2962.1040000000003
Wichita_Falls_Cogeneration_Plant	8	NG	0.0
BP_Chemicals_Green_Lake_Plant	3	NG	92.0
Martin_Lake_3	9	Coal-Sub	0.0
Morgan_Creek_3	1	NG	0.0
Hays_Energy_Facility_1	10	NG	6835.74696
Decker_Creek_G3	2	NG	0.0
Sim_Gideon_2	4	NG	1458.1647
Leon_Creek_Peaking_4	12	NG	454.848
Pearsall_IC_Engine_Plant_C	7	NG	495.587026
W_A_Parish_4	9	NG	5897.227440000001
Panda_Sherman	2	NG	0.0
B_M_Davis_3	6	NG	5265.37629
Decker_Creek_G1	8	NG	0.0
Bosque_County_CC_1	6	NG	0.0
Quail_Run_Energy_1	1	NG	0.0
J_T_Deely_1	1	Coal-Sub	0.0
Ray_Olinger_4	1	NG	0.0
Jack_County_Generation_Facility_1	2	NG	0.0
Bryan_Atkins_7	3	NG	0.0
Greens_Bayou_82	3	NG	0.0
Texas_Gulf_Sulphur_(New_Gulf)	3	NG	0.0
V_H_Braunig_2	2	NG	2363.825
Frontera_1	8	NG	0.0
Martin_Lake_1	6	Coal-Lig	0.0
Graham_1	12	NG	0.0
Wise_County_Power_LP	10	NG	0.0
Oak_Grove_SES_Unit_2	7	Coal-Lig	0.0
Sandow_U4	7	Coal-Lig	0.0
Handley_3	10	NG	0.0
Jack_County_Generation_Facility_2	6	NG	0.0
Houston_Area_LFG	10	Biogas	240.10000000000002
Greenville_Powerlane_IC1	8	NG	0.0
Ennis_Power_Station_1	11	NG	0.0
Houston_Area_LFG	9	Biogas	240.10000000000002
Pearsall_2	10	NG	319.0
W_A_Parish_8	5	Coal-Sub	0.0
V_H_Braunig_6	3	NG	0.0
Guadalupe_Generating_Station_1	6	NG	7329.2338
ExxonMobil_Baytown_Refinery	9	NG	0.0
Limestone_2	5	Coal-Lig	0.0
Pearsall_IC_Engine_Plant_C	4	NG	495.587026
R_W_Miller_2	10	NG	0.0
Fayette_Power_Project_1	8	Coal-Sub	0.0
Panda_Temple_II_CTG2	10	NG	0.0
Bosque_County_CC_1	9	NG	0.0
Winchester_Power_Park_4	2	NG	0.0
W_A_Parish_5	7	Coal-Sub	0.0
Houston_Chemical_Complex_Battleground	7	NG	499.7
DeCordova_3	3	NG	0.0
Greens_Bayou_82	2	NG	0.0
Winchester_Power_Park_1	4	NG	0.0
T_H_Wharton_3	7	NG	3134.246
Sweeny_Cogen_Facility	3	NG	3876.2999999999997
Midlothian_2	11	NG	0.0
Houston_Area_LFG	7	Biogas	240.10000000000002
Permian_Basin_2	12	NG	0.0
Decker_Creek_G4	5	NG	0.0
Sim_Gideon_1	3	NG	1424.943
J_K_Spruce_1	2	Coal-Sub	0.0
Laredo_Peaking_5	12	NG	0.0
Handley_5	2	NG	0.0
Jack_County_Generation_Facility_2	9	NG	0.0
Sam_Rayburn_10	8	NG	0.0
V_H_Braunig_1	9	NG	2361.8408
Leon_Creek_Peaking_1	6	NG	0.0
Sand_Hill_Energy_Center_GT_7	1	NG	0.0
Pearsall_2	9	NG	319.0
Silas_Ray_10	9	NG	0.0
Martin_Lake_2	8	Coal-Lig	0.0
Lake_Hubbard_2	7	NG	0.0
W_A_Parish_8	6	Coal-Sub	0.0
Rio_Nogales_1	5	NG	6319.30495
Sandow_U5	12	Coal-Lig	0.0
Oyster_Creek_Unit_VIII	7	NG	0.0
Mountain_Creek_7	12	NG	0.0
Panda_Temple_1	3	NG	0.0
Comanche_Peak_U2	7	Uranium	12546.305
C_R_Wing_Cogen_Plant	7	NG	0.0
Wolf_Hollow_Power_Proj_1	3	NG	0.0
San_Miguel_1	3	Coal-Lig	0.0
Clear_Lake_Cogeneration_Ltd	6	NG	3116.200437
Sam_Rayburn_GT_1	10	NG	0.0
Decker_Creek_G2	4	NG	0.0
Midlothian_2	4	NG	0.0
Limestone_1	11	Coal-Sub	0.0
B_M_Davis_3	10	NG	5265.37629
Monticello_U3	1	Coal-Sub	0.0
Houston_Chemical_Complex_Battleground	1	NG	499.7
Nacogdoches_Power	8	Biomass	0.0
W_A_Parish_1	5	NG	1852.7267200000001
Sweeny_Cogen_Facility	12	NG	3876.2999999999997
Cedar_Bayou_2	9	NG	7692.979
Dansby_1	11	NG	0.0
V_H_Braunig_3	2	NG	4794.7076799999995
J_K_Spruce_2	10	Coal-Sub	0.0
Tenaska_Gateway_Station	7	NG	0.0
T_H_Wharton_GT_52	7	NG	0.0
Green_Power_2	1	NG	0.0
Rio_Nogales_1	4	NG	0.0
Pearsall_1	4	NG	275.5
Tenaska_Kiamichi_Station_1	3	NG	0.0
Gibbons_Creek_1	5	Coal-Sub	0.0
Morgan_Creek_5	8	NG	0.0
Leon_Creek_Peaking_2	5	NG	0.0
Wichita_Falls_Cogeneration_Plant	3	NG	0.0
Channel_Energy_Center	11	NG	6335.711356000001
Morgan_Creek_3	12	NG	0.0
Winchester_Power_Park_4	10	NG	0.0
Channel_Energy_Center	7	NG	6335.711356000001
Greens_Bayou_81	12	NG	0.0
Monticello_U3	2	Coal-Sub	0.0
Odessa_Ector_Generating_Station_1	10	NG	0.0
Decker_Creek_G1	3	NG	0.0
Powerlane_Plant_1	10	NG	0.0
Bosque_County_CC_2	1	NG	0.0
J_T_Deely_2	9	Coal-Sub	0.0
Jack_County_Generation_Facility_1	7	NG	0.0
DeCordova_2	5	NG	0.0
V_H_Braunig_7	3	NG	474.91200000000003
Morgan_Creek_4	1	NG	0.0
Tenaska_Gateway_Station	8	NG	0.0
W_A_Parish_1	10	NG	0.0
Greens_Bayou_73	7	NG	0.0
Greenville_Powerlane_IC2	5	NG	0.0
Pearsall_1	5	NG	275.5
Limestone_2	8	Coal-Lig	0.0
Handley_3	7	NG	0.0
Sand_Hill_Energy_Center_GT_1	7	NG	464.736
Dansby_2	11	NG	0.0
Lost_Pines_1	5	NG	0.0
Big_Brown_1	6	Coal-Lig	0.0
Bayou_Cogen_Plant	8	NG	1643.8631759999998
Leon_Creek_Peaking_2	2	NG	0.0
Arthur_Von_Rosenberg_1	2	NG	3671.8088999999995
T_H_Wharton_GT_53	8	NG	0.0
Houston_Chemical_Complex_Battleground	9	NG	499.7
Oak_Grove_SES_Unit_2	8	Coal-Lig	0.0
Wise_County_Power_LP	3	NG	0.0
Deer_Park_Energy_Center_1	1	NG	6961.78944
O_W_Sommers_1	7	NG	5064.15
Tenaska_Kiamichi_Station_2	8	NG	0.0
R_W_Miller_2	1	NG	0.0
DeCordova_4	6	NG	0.0
Martin_Lake_2	9	Coal-Lig	0.0
Morgan_Creek_5	9	NG	0.0
Ray_Olinger_4	7	NG	0.0
Oyster_Creek_Unit_VIII	12	NG	4349.5885
Sam_Rayburn_GT_2	8	NG	0.0
Pearsall_IC_Engine_Plant_A	3	NG	495.07546
T_H_Wharton_3	12	NG	3134.246
Greens_Bayou_81	3	NG	0.0
Powerlane_Plant_2	3	NG	0.0
W_A_Parish_1	9	NG	1852.7267200000001
Fayette_Power_Project_3	11	Coal-Sub	0.0
Decker_Creek_G4	2	NG	0.0
Comanche_Peak_U2	12	Uranium	1936.402719128
Laredo_Peaking_5	11	NG	877.8888
W_A_Parish_5	12	Coal-Sub	0.0
Jack_County_Generation_Facility_2	12	NG	0.0
Corpus_Christi_Energy_Center	10	NG	3344.80491
Silas_Ray_9	12	NG	584.3499999999999
Twin_Oaks_2	2	Coal-Lig	0.0
Pearsall_2	4	NG	319.0
Silas_Ray_10	12	NG	454.848
Sand_Hill_Energy_Center_GT_4	10	NG	464.736
Paris_Energy_Center_1	8	NG	0.0
O_W_Sommers_1	6	NG	5064.15
Dansby_2	6	NG	0.0
W_A_Parish_6	8	Coal-Sub	0.0
Decker_Creek_1	2	NG	0.0
Stryker_Creek_2	5	NG	0.0
Morgan_Creek_3	7	NG	0.0
Cedar_Bayou_4	9	NG	3548.6236799999997
DeCordova_4	5	NG	0.0
C_R_Wing_Cogen_Plant	10	NG	0.0
Wolf_Hollow_Power_Proj_1	4	NG	0.0
Pearsall_IC_Engine_Plant_A	4	NG	495.07546
BP_Chemicals_Green_Lake_Plant	6	NG	0.0
Clear_Lake_Cogeneration_Ltd	3	NG	3116.200437
Freeport_Energy_Center	8	NG	0.0
Martin_Lake_2	11	Coal-Lig	0.0
Leon_Creek_Peaking_3	11	NG	0.0
Morgan_Creek_4	2	NG	0.0
Oak_Grove_SES_Unit_1	8	Coal-Lig	0.0
Comanche_Peak_U2	3	Uranium	12546.305
Greens_Bayou_84	6	NG	0.0
Ray_Olinger_4	8	NG	0.0
Winchester_Power_Park_3	4	NG	0.0
Corpus_Christi_Energy_Center	11	NG	0.0
Ray_Olinger_3	12	NG	0.0
Pearsall_IC_Engine_Plant_B	8	NG	0.0
Oak_Grove_SES_Unit_2	6	Coal-Lig	0.0
Sim_Gideon_3	10	NG	3866.49648
Arthur_Von_Rosenberg_1	7	NG	3671.8088999999995
Greens_Bayou_81	2	NG	0.0
Permian_Basin_5	8	NG	0.0
Hidalgo_1	2	NG	3282.6234
Ector_County_Energy	6	NG	0.0
Dansby_2	7	NG	0.0
Green_Power_2	4	NG	0.0
Tenaska_Frontier_Station	12	NG	0.0
Oyster_Creek_Unit_VIII	9	NG	0.0
Panda_Temple_1	5	NG	0.0
Permian_Basin_4	6	NG	0.0
C_R_Wing_Cogen_Plant	9	NG	0.0
R_W_Miller_4	11	NG	0.0
Dansby_1	9	NG	0.0
Clear_Lake_Cogeneration_Ltd	12	NG	3116.200437
Equistar_Corpus_Christi	10	NG	102.0
J_K_Spruce_2	1	Coal-Sub	0.0
Forney_Energy_Center_1	4	NG	0.0
Morgan_Creek_4	3	NG	0.0
DeCordova_4	10	NG	0.0
O_W_Sommers_2	5	NG	4295.5372
DeCordova_1	8	NG	0.0
Sand_Hill_Energy_Center_5a	1	NG	2380.35205
Odessa_Ector_Generating_Station_1	7	NG	0.0
Twin_Oaks_2	12	Coal-Lig	0.0
Fayette_Power_Project_2	9	Coal-Sub	0.0
Midlothian_1	7	NG	0.0
Pearsall_IC_Engine_Plant_B	11	NG	495.33099
B_M_Davis_1	6	NG	3465.0
Bosque_County_CC_2	6	NG	0.0
T_H_Wharton_GT_51	9	NG	0.0
Arthur_Von_Rosenberg_1	8	NG	3671.8088999999995
San_Jacinto_SES_CTG_2	8	NG	1098.91647
Permian_Basin_5	9	NG	0.0
Arthur_Von_Rosenberg_1	3	NG	3671.8088999999995
Ector_County_Energy	7	NG	0.0
Austin_Area_LFG	7	Biogas	62.720000000000006
Greens_Bayou_84	11	NG	0.0
Austin_Area_LFG	4	Biogas	62.720000000000006
Martin_Lake_3	11	Coal-Sub	0.0
Mountain_Creek_7	7	NG	0.0
Austin_Area_LFG	9	Biogas	62.720000000000006
Permian_Basin_5	3	NG	0.0
Morgan_Creek_1	5	NG	0.0
Greenville_Powerlane_IC2	10	NG	0.0
Sand_Hill_Energy_Center_GT_1	10	NG	0.0
V_H_Braunig_5	6	NG	474.91200000000003
Winchester_Power_Park_2	1	NG	0.0
Big_Brown_2	7	Coal-Sub	0.0
Decker_Creek_2	12	NG	4504.5966
T_H_Wharton_GT_56	7	NG	0.0
Cedar_Bayou_1	11	NG	0.0
Sand_Hill_Energy_Center_GT_1	8	NG	464.736
Monticello_U2	2	Coal-Lig	0.0
Twin_Oaks_1	3	Coal-Lig	0.0
J_K_Spruce_2	6	Coal-Sub	0.0
Sim_Gideon_3	5	NG	3866.49648
Sand_Hill_Energy_Center_GT_6	6	NG	464.736
Morgan_Creek_5	12	NG	0.0
B_M_Davis_1	5	NG	2754.799740000016
Optim_Energy_Altura_Cogen	11	NG	5641.714764
Permian_Basin_3	9	NG	0.0
Greens_Bayou_84	10	NG	0.0
Mountain_Creek_7	4	NG	0.0
W_A_Parish_1	12	NG	0.0
DeCordova_4	11	NG	0.0
Martin_Lake_3	8	Coal-Sub	0.0
Limestone_2	4	Coal-Lig	0.0
San_Jacinto_SES_CTG_1	1	NG	1092.54825
Fayette_Power_Project_1	10	Coal-Sub	0.0
Midlothian_1	2	NG	0.0
Nueces_Bay_8	3	NG	0.0
Victoria_Texas_Plant	1	NG	0.0
V_H_Braunig_6	1	NG	474.91200000000003
T_H_Wharton_GT_56	4	NG	0.0
Hays_Energy_Facility_1	5	NG	6835.74696
Cedar_Bayou_1	10	NG	7647.10465
Austin_Area_LFG	3	Biogas	62.720000000000006
Handley_5	11	NG	0.0
Sim_Gideon_2	5	NG	1458.1647
W_A_Parish_3	3	NG	2971.7661
Panda_Sherman	1	NG	0.0
Comanche_Peak_U2	8	Uranium	4332.164164138996
V_H_Braunig_5	11	NG	474.91200000000003
San_Jacinto_SES_CTG_1	8	NG	1092.54825
Greenville_Powerlane_IC3	11	NG	0.0
Decker_Creek_2	3	NG	2492.707655271291
Cedar_Bayou_4	6	NG	0.0
Sand_Hill_Energy_Center_GT_6	7	NG	464.736
Sand_Hill_Energy_Center_GT_2	1	NG	0.0
Silas_Ray_10	1	NG	454.848
T_H_Wharton_G_1	1	NG	0.0
J_K_Spruce_1	7	Coal-Sub	0.0
